Label,area_0,area_1,area_2,area_3,area_4,
Parasitized,14.0,1000.0,9884.0,0,0,
Parasitized,29.0,328.0,18038.5,0,0,
Parasitized,7.0,8.5,282.0,117.0,11816.5,
Parasitized,89.5,12589.5,0,0,0,
Parasitized,176.0,9804.0,0,0,0,
Parasitized,127.5,34.0,63.5,147.0,11791.0,
Parasitized,17.5,95.0,180.5,87.0,12137.5,
Parasitized,193.0,11721.0,0,0,0,
Parasitized,30.0,127.5,28.0,131.0,13364.0,
Parasitized,145.5,301.0,10254.0,0,0,
Parasitized,347.5,7628.5,0,0,0,
Parasitized,141.5,10078.5,0,0,0,
Parasitized,168.0,12818.5,0,0,0,
Parasitized,124.5,15735.0,0,0,0,
Parasitized,192.0,4626.0,10255.5,0,0,
Parasitized,104.0,1.0,6701.0,0,0,
Parasitized,175.0,12551.0,0,0,0,
Parasitized,4.0,219.0,15961.5,0,0,
Parasitized,108.0,71.5,18991.0,0,0,
Parasitized,280.0,2.0,16.5,5092.0,12854.5,
Parasitized,289.5,16133.0,0,0,0,
Parasitized,34.5,10250.0,0,0,0,
Parasitized,19.0,8.5,10982.5,0,0,
Parasitized,29.5,8.5,149.0,12649.5,0,
Parasitized,83.5,10541.0,0,0,0,
Parasitized,153.0,12917.0,0,0,0,
Parasitized,11.0,236.5,14111.0,0,0,
Parasitized,215.5,13907.5,0,0,0,
Parasitized,7.5,1413.0,2.0,218.0,130.5,
Parasitized,132.5,9929.0,0,0,0,
Parasitized,355.0,11027.5,0,0,0,
Parasitized,0.0,12608.0,0,0,0,
Parasitized,15755.0,0,0,0,0,
Parasitized,111.5,16967.5,0,0,0,
Parasitized,20.5,48.0,12679.5,0,0,
Parasitized,154.5,11025.5,0,0,0,
Parasitized,189.0,249.5,11307.5,0,0,
Parasitized,4.0,64.0,328.5,29.5,346.0,
Parasitized,167.5,33.0,11916.0,0,0,
Parasitized,199.0,12228.0,0,0,0,
Parasitized,135.0,9509.5,0,0,0,
Parasitized,234.5,11401.5,0,0,0,
Parasitized,7.0,156.0,16097.0,0,0,
Parasitized,134.0,207.0,8989.0,0,0,
Parasitized,229.5,9925.5,0,0,0,
Parasitized,10929.5,0,0,0,0,
Parasitized,2.5,0.0,268.0,37.0,0.0,
Parasitized,174.5,7553.0,0,0,0,
Parasitized,120.0,9738.0,0,0,0,
Parasitized,223.5,9631.5,0,0,0,
Parasitized,151.5,7407.0,0,0,0,
Parasitized,13.0,154.0,1735.0,9672.5,14870.5,
Parasitized,219.5,199.5,76.0,13054.5,0,
Parasitized,16.5,2.0,128.5,6748.0,0,
Parasitized,11.5,286.5,16160.0,0,0,
Parasitized,15.5,9373.0,0,0,0,
Parasitized,76.5,12405.0,0,0,0,
Parasitized,170.5,13345.5,0,0,0,
Parasitized,209.5,217.5,33.5,20.5,195.0,
Parasitized,16.5,12.5,112.5,58.0,153.0,
Parasitized,156.5,2.0,2.0,16030.5,0,
Parasitized,114.0,11180.5,0,0,0,
Parasitized,151.5,139.5,15547.5,0,0,
Parasitized,214.0,12768.0,0,0,0,
Parasitized,133.0,14575.0,0,0,0,
Parasitized,64.5,27.5,2.5,11.5,11.5,
Parasitized,10.0,329.5,13220.0,0,0,
Parasitized,220.0,97.5,7223.5,0,0,
Parasitized,10.0,25.0,9775.5,0,0,
Parasitized,77.0,10176.0,0,0,0,
Parasitized,192.0,17531.5,0,0,0,
Parasitized,7.0,2.0,12492.5,0,0,
Parasitized,197.0,14253.0,0,0,0,
Parasitized,31.0,63.5,20.0,55.0,11898.0,
Parasitized,7.0,727.0,79.5,0.0,15.0,
Parasitized,262.5,16064.5,0,0,0,
Parasitized,580.0,10828.0,0,0,0,
Parasitized,10.0,223.5,110.0,14951.0,0,
Parasitized,122.5,50.5,103.5,11.0,174.0,
Parasitized,49.5,335.5,30.0,13269.5,0,
Parasitized,30.5,329.5,10.0,5.5,156.0,
Parasitized,75.5,8.5,7900.5,0,0,
Parasitized,1043.0,871.0,908.5,12950.5,0,
Parasitized,63.5,11406.5,0,0,0,
Parasitized,175.0,13919.0,0,0,0,
Parasitized,136.0,9008.0,0,0,0,
Parasitized,5929.5,0,0,0,0,
Parasitized,150.0,11067.0,0,0,0,
Parasitized,6230.5,0,0,0,0,
Parasitized,16.0,40.0,196.5,242.5,287.5,
Parasitized,9.5,0.0,16.5,2198.0,0,
Parasitized,11.5,0.0,273.0,0.0,4.0,
Parasitized,6983.5,0,0,0,0,
Parasitized,287.0,16.5,2.0,20.0,459.5,
Parasitized,113.0,9400.5,0,0,0,
Parasitized,148.5,12938.0,0,0,0,
Parasitized,7483.0,0,0,0,0,
Parasitized,68.0,83.0,16015.0,0,0,
Parasitized,220.5,12744.0,0,0,0,
Parasitized,682.5,4810.0,200.0,8100.0,0,
Parasitized,166.0,20693.0,0,0,0,
Parasitized,116.5,15307.5,0,0,0,
Parasitized,143.0,159.5,7917.0,0,0,
Parasitized,4.0,211.0,10928.0,0,0,
Parasitized,137.0,9144.5,0,0,0,
Parasitized,107.0,13578.5,0,0,0,
Parasitized,172.0,11969.0,0,0,0,
Parasitized,343.5,163.0,15040.5,0,0,
Parasitized,17173.0,0,0,0,0,
Parasitized,180.5,17254.0,0,0,0,
Parasitized,47.0,168.0,11301.5,0,0,
Parasitized,151.0,12391.0,0,0,0,
Parasitized,11.0,42.0,32.5,257.0,91.5,
Parasitized,58.0,10428.5,0,0,0,
Parasitized,109.5,10612.5,0,0,0,
Parasitized,212.0,11877.0,0,0,0,
Parasitized,27.5,364.5,5655.5,47.0,9721.5,
Parasitized,60.0,118.5,12788.5,0,0,
Parasitized,10.0,3021.0,5013.0,0,0,
Parasitized,298.5,14208.0,0,0,0,
Parasitized,154.5,10866.5,0,0,0,
Parasitized,126.5,16437.5,0,0,0,
Parasitized,169.0,12378.0,0,0,0,
Parasitized,118.0,15715.5,0,0,0,
Parasitized,11199.0,0,0,0,0,
Parasitized,86.5,11413.0,0,0,0,
Parasitized,143.0,186.5,16674.0,0,0,
Parasitized,145.5,13047.5,0,0,0,
Parasitized,35.5,2.0,4140.5,0,0,
Parasitized,178.5,15807.0,0,0,0,
Parasitized,327.0,14911.0,0,0,0,
Parasitized,135.5,12858.0,0,0,0,
Parasitized,10967.5,0,0,0,0,
Parasitized,5253.5,0,0,0,0,
Parasitized,167.0,11280.0,0,0,0,
Parasitized,414.5,319.0,422.0,11649.0,0,
Parasitized,22.0,185.0,636.0,12484.0,0,
Parasitized,152.5,19.5,22.5,12981.0,0,
Parasitized,7721.5,0,0,0,0,
Parasitized,2.0,7.0,286.5,73.0,79.5,
Parasitized,48.0,4684.5,0,0,0,
Parasitized,149.0,10100.0,0,0,0,
Parasitized,228.0,13968.5,0,0,0,
Parasitized,270.5,10655.0,0,0,0,
Parasitized,8165.0,0,0,0,0,
Parasitized,463.0,18440.0,0,0,0,
Parasitized,12427.0,0,0,0,0,
Parasitized,310.5,11814.0,0,0,0,
Parasitized,17.5,7.0,7945.0,0,0,
Parasitized,224.0,73.0,9506.0,0,0,
Parasitized,131.5,8381.5,0,0,0,
Parasitized,986.5,9.5,5596.0,9412.0,0,
Parasitized,3937.0,0,0,0,0,
Parasitized,36.5,119.5,8531.0,0,0,
Parasitized,141.5,157.0,2.0,9351.0,0,
Parasitized,96.0,171.0,13491.5,0,0,
Parasitized,0.0,10.0,0.0,1.5,928.5,
Parasitized,58.0,11305.5,0,0,0,
Parasitized,150.5,11100.0,0,0,0,
Parasitized,141.0,16457.5,0,0,0,
Parasitized,130.0,18.5,118.5,11165.5,0,
Parasitized,16.5,31.5,31.0,15982.0,0,
Parasitized,181.5,7752.5,0,0,0,
Parasitized,29.5,10.0,275.0,8238.5,0,
Parasitized,14685.5,0,0,0,0,
Parasitized,14030.5,0,0,0,0,
Parasitized,15.0,235.0,11971.5,0,0,
Parasitized,1.5,1.0,0.0,48.5,0.5,
Parasitized,196.0,10159.5,0,0,0,
Parasitized,360.5,7.0,10603.5,0,0,
Parasitized,12133.0,0,0,0,0,
Parasitized,306.5,189.0,203.5,13223.5,0,
Parasitized,2.0,63.5,8623.0,12402.5,0,
Parasitized,110.0,2.0,19648.0,0,0,
Parasitized,10.0,319.5,13662.5,0,0,
Parasitized,130.0,11822.0,0,0,0,
Parasitized,182.5,11842.0,0,0,0,
Parasitized,111.0,129.0,13141.5,0,0,
Parasitized,280.0,17034.0,0,0,0,
Parasitized,264.0,12.5,31.0,77.0,6.0,
Parasitized,357.0,15692.5,0,0,0,
Parasitized,109.0,87.5,16099.5,0,0,
Parasitized,124.0,10441.5,0,0,0,
Parasitized,99.5,13512.5,0,0,0,
Parasitized,315.5,50.0,236.0,2.0,856.5,
Parasitized,0.5,0.5,10.0,41.5,2200.5,
Parasitized,36.5,25382.0,86.0,0,0,
Parasitized,151.0,14952.0,0,0,0,
Parasitized,150.5,11075.5,0,0,0,
Parasitized,190.5,12099.0,0,0,0,
Parasitized,117.0,11424.0,0,0,0,
Parasitized,143.0,16710.5,0,0,0,
Parasitized,57.5,21.0,16.5,252.0,264.0,
Parasitized,173.0,14745.5,0,0,0,
Parasitized,67.5,27.5,5.5,8651.0,0,
Parasitized,17.5,9.5,45.5,9814.5,0,
Parasitized,12.5,9769.5,0,0,0,
Parasitized,15.0,148.0,10129.5,0,0,
Parasitized,189.5,11660.5,0,0,0,
Parasitized,181.5,19265.0,0,0,0,
Parasitized,8456.5,0,0,0,0,
Parasitized,32.0,5.5,10.0,15.0,30.5,
Parasitized,239.5,16.0,15357.0,0,0,
Parasitized,7.0,11384.0,0,0,0,
Parasitized,251.0,16001.0,0,0,0,
Parasitized,60.0,114.5,15015.5,0,0,
Parasitized,113.5,21271.0,0,0,0,
Parasitized,65.0,11039.5,0,0,0,
Parasitized,20.0,183.5,2438.0,0,0,
Parasitized,18.5,4.0,1.0,286.0,4886.0,
Parasitized,213.5,5047.5,10326.0,0,0,
Parasitized,8856.5,0,0,0,0,
Parasitized,107.0,12979.0,0,0,0,
Parasitized,157.0,18831.0,0,0,0,
Parasitized,211.0,16641.5,0,0,0,
Parasitized,85.5,45.0,10564.0,0,0,
Parasitized,9449.5,0,0,0,0,
Parasitized,9301.5,0,0,0,0,
Parasitized,42.5,13671.0,0,0,0,
Parasitized,10.0,86.0,7.0,1.0,0.0,
Parasitized,151.5,11112.0,0,0,0,
Parasitized,196.0,7719.0,0,0,0,
Parasitized,1273.0,11775.0,0,0,0,
Parasitized,38.5,3631.0,0,0,0,
Parasitized,117.0,11.5,8.0,15557.0,0,
Parasitized,13409.0,0,0,0,0,
Parasitized,183.5,8993.0,0,0,0,
Parasitized,201.0,119.5,12813.5,0,0,
Parasitized,85.0,10604.0,0,0,0,
Parasitized,70.5,99.5,11417.0,0,0,
Parasitized,80.5,34.0,17205.0,0,0,
Parasitized,48.0,95.0,33.0,14137.0,0,
Parasitized,3.5,15282.0,0,0,0,
Parasitized,117.0,11554.5,0,0,0,
Parasitized,66.5,22.0,12061.0,0,0,
Parasitized,183.5,9273.0,0,0,0,
Parasitized,204.5,11201.5,0,0,0,
Parasitized,17.5,221.0,14485.5,0,0,
Parasitized,290.5,10981.0,0,0,0,
Parasitized,174.5,12039.0,0,0,0,
Parasitized,209.0,1.0,31.0,1329.0,1572.5,
Parasitized,74.0,12915.0,0,0,0,
Parasitized,0.0,2.0,2578.5,0,0,
Parasitized,250.5,4.0,12988.0,0,0,
Parasitized,9613.0,0,0,0,0,
Parasitized,182.5,11953.5,0,0,0,
Parasitized,5.5,84.0,116.0,13913.5,0,
Parasitized,159.0,11413.5,0,0,0,
Parasitized,146.5,38.0,126.0,11335.5,0,
Parasitized,129.0,9002.5,0,0,0,
Parasitized,242.5,88.0,84.0,235.0,271.0,
Parasitized,39.0,12944.5,0,0,0,
Parasitized,109.5,11104.5,0,0,0,
Parasitized,59.0,119.0,7678.0,0,0,
Parasitized,229.0,307.5,7375.0,0,0,
Parasitized,9113.0,0,0,0,0,
Parasitized,83.0,12573.0,0,0,0,
Parasitized,8.5,14.0,310.0,9.5,253.0,
Parasitized,258.0,218.0,79.0,128.0,10815.5,
Parasitized,106.5,11298.5,0,0,0,
Parasitized,167.0,23.0,176.5,14200.5,0,
Parasitized,38.5,9364.0,0,0,0,
Parasitized,161.5,12383.5,0,0,0,
Parasitized,292.5,10686.0,0,0,0,
Parasitized,139.0,108.0,10115.5,0,0,
Parasitized,95.0,10269.5,0,0,0,
Parasitized,1.0,18.5,35.5,0.0,2.0,
Parasitized,50.5,4924.5,0,0,0,
Parasitized,198.5,14626.5,0,0,0,
Parasitized,114.5,181.5,128.0,16403.0,0,
Parasitized,128.0,11607.0,0,0,0,
Parasitized,68.5,19191.5,0,0,0,
Parasitized,103.0,8407.5,0,0,0,
Parasitized,244.0,14844.5,0,0,0,
Parasitized,105.0,14796.5,0,0,0,
Parasitized,28.5,5.5,40.5,10.0,59.0,
Parasitized,111.0,14942.0,0,0,0,
Parasitized,58.5,759.0,9514.5,0,0,
Parasitized,66.0,10324.5,0,0,0,
Parasitized,218.5,14431.0,0,0,0,
Parasitized,61.0,104.5,53.0,90.5,533.5,
Parasitized,135.5,11394.0,0,0,0,
Parasitized,199.0,15686.0,0,0,0,
Parasitized,12400.5,0,0,0,0,
Parasitized,181.0,16452.5,0,0,0,
Parasitized,130.5,11546.5,0,0,0,
Parasitized,68.0,15728.0,0,0,0,
Parasitized,836.5,36.5,2.0,40.5,13225.5,
Parasitized,4.0,172.0,14249.0,0,0,
Parasitized,68.0,19257.0,0,0,0,
Parasitized,61.0,246.5,10592.0,0,0,
Parasitized,188.5,3342.0,0,0,0,
Parasitized,241.5,8.5,393.0,9855.0,0,
Parasitized,121.5,5.5,0.0,47.5,1.5,
Parasitized,53.5,10577.0,0,0,0,
Parasitized,199.5,9698.0,0,0,0,
Parasitized,86.0,11324.0,0,0,0,
Parasitized,69.0,25.5,10078.5,0,0,
Parasitized,23.5,4.0,2.0,466.0,49.5,
Parasitized,108.0,94.5,9168.5,0,0,
Parasitized,125.0,31762.5,0,0,0,
Parasitized,7.0,158.5,14588.0,0,0,
Parasitized,72.0,14491.5,0,0,0,
Parasitized,59.0,151.5,63.5,66.5,61.5,
Parasitized,68.0,270.0,128.5,16257.5,0,
Parasitized,12817.0,0,0,0,0,
Parasitized,182.0,13056.0,0,0,0,
Parasitized,192.5,193.0,14105.5,0,0,
Parasitized,107.5,14635.5,0,0,0,
Parasitized,163.0,12732.0,0,0,0,
Parasitized,177.0,12141.0,0,0,0,
Parasitized,102.0,89.5,13123.5,0,0,
Parasitized,69.0,4.0,60.5,13410.0,0,
Parasitized,426.5,1.0,972.0,9822.5,0,
Parasitized,24.5,15444.0,0,0,0,
Parasitized,123.5,9959.5,0,0,0,
Parasitized,131.5,13803.5,0,0,0,
Parasitized,82.0,12899.0,0,0,0,
Parasitized,165.0,11219.5,0,0,0,
Parasitized,7041.5,0,0,0,0,
Parasitized,149.0,7496.5,0,0,0,
Parasitized,136.0,94.5,11.0,208.5,2.0,
Parasitized,121.0,12469.0,0,0,0,
Parasitized,8861.0,0,0,0,0,
Parasitized,29.5,14130.5,0,0,0,
Parasitized,64.5,33.0,316.5,31.5,14319.0,
Parasitized,208.5,10910.5,0,0,0,
Parasitized,171.5,22.0,8.5,53.5,6992.0,
Parasitized,269.5,275.5,12932.0,0,0,
Parasitized,10251.5,0,0,0,0,
Parasitized,176.5,12537.5,0,0,0,
Parasitized,0.0,3.5,0.5,1212.0,0,
Parasitized,183.5,9399.5,0,0,0,
Parasitized,77.5,35.5,13.5,132.0,2.0,
Parasitized,27.5,176.0,16.5,14213.0,0,
Parasitized,6.0,26.5,5433.5,0,0,
Parasitized,204.0,9289.5,0,0,0,
Parasitized,94.0,9917.0,0,0,0,
Parasitized,186.0,12390.5,0,0,0,
Parasitized,187.5,11637.5,0,0,0,
Parasitized,127.0,11760.0,0,0,0,
Parasitized,122.5,13750.0,0,0,0,
Parasitized,173.0,17224.0,0,0,0,
Parasitized,85.5,204.5,17572.5,0,0,
Parasitized,321.5,4.0,13.5,38.5,2012.0,
Parasitized,27.5,10326.0,0,0,0,
Parasitized,80.0,16069.5,0,0,0,
Parasitized,262.5,69.0,6752.5,0,0,
Parasitized,198.0,13425.0,0,0,0,
Parasitized,175.0,148.5,16009.5,0,0,
Parasitized,99.5,41.0,139.5,16.0,41.0,
Parasitized,62.5,8936.5,0,0,0,
Parasitized,176.5,14605.5,0,0,0,
Parasitized,148.0,14870.5,0,0,0,
Parasitized,142.0,13818.0,0,0,0,
Parasitized,148.5,25200.5,1422.0,0,0,
Parasitized,114.0,22.0,15508.5,0,0,
Parasitized,2.0,172.5,23.0,6.0,120.5,
Parasitized,358.0,7990.0,7.5,16598.5,0,
Parasitized,118.5,11688.5,0,0,0,
Parasitized,41.5,11116.5,0,0,0,
Parasitized,11.5,69.5,2.0,366.0,7293.0,
Parasitized,427.0,510.0,2.0,720.5,104.0,
Parasitized,160.0,12160.0,0,0,0,
Parasitized,13666.5,0,0,0,0,
Parasitized,155.5,13197.0,0,0,0,
Parasitized,70.0,7.0,18.5,932.5,122.0,
Parasitized,42.0,50.0,165.0,6779.0,0,
Parasitized,200.5,14858.5,0,0,0,
Parasitized,124.5,155.5,10350.0,0,0,
Parasitized,420.5,8606.0,0,0,0,
Parasitized,44.0,14114.5,0,0,0,
Parasitized,5.5,358.5,109.5,15854.5,0,
Parasitized,108.5,16018.0,0,0,0,
Parasitized,51.0,260.0,8208.0,0,0,
Parasitized,142.0,14514.5,0,0,0,
Parasitized,165.0,16175.0,0,0,0,
Parasitized,92.0,16579.0,0,0,0,
Parasitized,10224.5,0,0,0,0,
Parasitized,146.5,13566.0,0,0,0,
Parasitized,0.0,11981.5,0,0,0,
Parasitized,166.0,13050.5,0,0,0,
Parasitized,112.0,11909.5,0,0,0,
Parasitized,20.0,53.5,6920.5,0,0,
Parasitized,579.0,11853.0,0,0,0,
Parasitized,649.5,11265.0,0,0,0,
Parasitized,17.5,162.0,11350.0,0,0,
Parasitized,137.5,63.0,4.0,13427.0,0,
Parasitized,7.0,11657.0,0,0,0,
Parasitized,15290.0,0,0,0,0,
Parasitized,25.5,120.5,293.0,12468.0,0,
Parasitized,143.0,17112.5,0,0,0,
Parasitized,191.0,10801.5,0,0,0,
Parasitized,165.5,13034.0,0,0,0,
Parasitized,193.0,10395.5,0,0,0,
Parasitized,43.5,6922.5,0,0,0,
Parasitized,82.0,116.0,12883.5,0,0,
Parasitized,9.5,29.0,185.0,14856.5,0,
Parasitized,100.5,92.5,17265.0,0,0,
Parasitized,1112.5,131.5,95.5,64.5,67.0,
Parasitized,174.5,30.5,44.5,209.5,549.0,
Parasitized,172.0,14950.0,0,0,0,
Parasitized,953.0,10119.0,0,0,0,
Parasitized,56.5,561.5,7664.5,0,0,
Parasitized,381.5,4725.0,0,0,0,
Parasitized,9265.0,0,0,0,0,
Parasitized,56.0,204.5,179.0,9790.0,0,
Parasitized,191.5,15069.0,0,0,0,
Parasitized,349.5,6621.5,0,0,0,
Parasitized,221.5,11274.0,0,0,0,
Parasitized,2.0,47.5,0.0,19.0,54.0,
Parasitized,123.0,252.5,11479.0,0,0,
Parasitized,167.5,10986.5,0,0,0,
Parasitized,119.5,10980.5,0,0,0,
Parasitized,121.5,9836.5,0,0,0,
Parasitized,176.5,9262.5,0,0,0,
Parasitized,177.5,15833.0,0,0,0,
Parasitized,119.0,330.0,6813.0,0,0,
Parasitized,133.5,8.0,10138.5,0,0,
Parasitized,40.0,379.5,131.0,10507.0,0,
Parasitized,233.5,14553.0,0,0,0,
Parasitized,164.0,11956.0,0,0,0,
Parasitized,19.5,86.5,106.5,16.5,16.5,
Parasitized,185.5,301.0,11272.5,0,0,
Parasitized,104.5,10203.5,0,0,0,
Parasitized,83.0,10254.0,0,0,0,
Parasitized,14.0,15753.0,0,0,0,
Parasitized,277.5,13139.5,0,0,0,
Parasitized,190.0,16704.0,0,0,0,
Parasitized,9285.5,0,0,0,0,
Parasitized,10761.0,0,0,0,0,
Parasitized,12288.5,0,0,0,0,
Parasitized,16939.0,0,0,0,0,
Parasitized,80.0,13616.0,0,0,0,
Parasitized,151.5,10186.0,0,0,0,
Parasitized,82.0,29.5,99.0,2531.5,6920.0,
Parasitized,268.0,10398.0,0,0,0,
Parasitized,62.5,9111.5,0,0,0,
Parasitized,11.5,18.0,28.0,64.0,6.0,
Parasitized,85.0,74.5,12955.5,0,0,
Parasitized,131.5,116.0,56.5,10707.0,0,
Parasitized,11697.5,0,0,0,0,
Parasitized,14.0,64.5,315.0,29.0,11810.0,
Parasitized,175.5,15011.0,0,0,0,
Parasitized,9832.5,0,0,0,0,
Parasitized,86.5,115.0,10347.5,0,0,
Parasitized,143.0,13955.5,0,0,0,
Parasitized,192.0,11128.5,0,0,0,
Parasitized,55.5,224.0,2.0,12467.5,0,
Parasitized,11546.5,0,0,0,0,
Parasitized,275.0,15019.5,0,0,0,
Parasitized,61.5,8.5,14688.5,0,0,
Parasitized,293.0,12921.5,0,0,0,
Parasitized,198.0,4.0,2.0,10.0,36.5,
Parasitized,187.5,11386.5,0,0,0,
Parasitized,0.0,2.0,13.0,3353.0,12242.0,
Parasitized,183.0,5.5,17.5,234.5,10.5,
Parasitized,16.5,133.0,14630.0,0,0,
Parasitized,11076.0,0,0,0,0,
Parasitized,21.5,42.5,9519.5,0,0,
Parasitized,233.0,12731.5,0,0,0,
Parasitized,173.5,14487.0,0,0,0,
Parasitized,130.0,13149.0,0,0,0,
Parasitized,72.0,117.0,16267.0,0,0,
Parasitized,9963.0,0,0,0,0,
Parasitized,263.0,195.0,10618.5,0,0,
Parasitized,10502.5,0,0,0,0,
Parasitized,112.0,6929.0,0,0,0,
Parasitized,271.0,8608.5,0,0,0,
Parasitized,8543.5,0,0,0,0,
Parasitized,91.5,165.0,9781.5,0,0,
Parasitized,133.5,75.5,11818.5,0,0,
Parasitized,24.5,128.5,17.5,19.0,13144.5,
Parasitized,170.0,13235.0,0,0,0,
Parasitized,0.0,2.0,31.5,3662.5,0,
Parasitized,19.5,337.5,2.0,46.0,30.5,
Parasitized,16.5,8.5,302.0,144.0,7.0,
Parasitized,140.0,5874.5,0,0,0,
Parasitized,7.0,11064.0,0,0,0,
Parasitized,302.5,2.0,12292.5,0,0,
Parasitized,88.0,13716.0,0,0,0,
Parasitized,162.0,13795.5,0,0,0,
Parasitized,19.0,349.5,17712.5,0,0,
Parasitized,211.5,11760.0,0,0,0,
Parasitized,8590.5,0,0,0,0,
Parasitized,188.5,12656.5,0,0,0,
Parasitized,127.0,13587.5,0,0,0,
Parasitized,672.0,15444.0,0,0,0,
Parasitized,4.0,126.0,9887.5,0,0,
Parasitized,109.0,25.0,11109.5,0,0,
Parasitized,110.5,9976.0,0,0,0,
Parasitized,9231.5,0,0,0,0,
Parasitized,21489.5,109.0,0,0,0,
Parasitized,12256.0,0,0,0,0,
Parasitized,23.5,115.5,10267.0,0,0,
Parasitized,5.5,83.5,15082.5,0,0,
Parasitized,12236.0,0,0,0,0,
Parasitized,27.0,200.5,15041.5,0,0,
Parasitized,17134.0,0,0,0,0,
Parasitized,18.0,2.0,33.0,2.0,2.0,
Parasitized,20.5,21.5,5497.0,0,0,
Parasitized,58.5,24857.0,0,0,0,
Parasitized,350.0,13174.0,0,0,0,
Parasitized,169.5,12911.0,0,0,0,
Parasitized,186.0,8418.5,0,0,0,
Parasitized,124.5,14583.5,0,0,0,
Parasitized,155.0,15002.0,0,0,0,
Parasitized,243.5,12247.0,0,0,0,
Parasitized,321.5,10227.0,0,0,0,
Parasitized,54.0,121.0,13884.5,0,0,
Parasitized,134.0,13696.5,0,0,0,
Parasitized,51.0,12043.0,0,0,0,
Parasitized,121.0,14429.5,0,0,0,
Parasitized,161.5,10417.5,0,0,0,
Parasitized,204.0,12669.5,0,0,0,
Parasitized,31.5,106.0,111.0,13149.0,0,
Parasitized,137.0,11880.5,0,0,0,
Parasitized,216.0,6274.5,0,0,0,
Parasitized,119.0,160.5,10824.0,0,0,
Parasitized,109.0,33.0,4366.5,7273.0,0,
Parasitized,122.5,11769.0,0,0,0,
Parasitized,254.0,36.5,11488.5,0,0,
Parasitized,57.5,32.0,392.0,12166.0,0,
Parasitized,11725.0,0,0,0,0,
Parasitized,307.0,9311.5,0,0,0,
Parasitized,43.0,2.0,80.0,147.0,12.5,
Parasitized,10513.0,0,0,0,0,
Parasitized,8.5,170.5,9547.5,0,0,
Parasitized,9013.5,0,0,0,0,
Parasitized,566.0,8461.0,0,0,0,
Parasitized,80.0,67.5,12264.0,0,0,
Parasitized,158.5,8307.0,0,0,0,
Parasitized,11706.0,0,0,0,0,
Parasitized,291.5,8.5,11216.5,0,0,
Parasitized,35.5,11600.5,0,0,0,
Parasitized,148.5,13399.5,0,0,0,
Parasitized,114.5,2.0,7864.0,0,0,
Parasitized,243.0,15229.5,0,0,0,
Parasitized,95.0,68.0,13226.5,0,0,
Parasitized,362.5,10470.5,0,0,0,
Parasitized,101.0,114.5,11162.0,0,0,
Parasitized,117.0,49.0,51.5,13235.5,0,
Parasitized,193.5,257.5,163.0,2.0,370.0,
Parasitized,43.5,11525.5,0,0,0,
Parasitized,76.5,18145.5,0,0,0,
Parasitized,199.5,7.0,8413.0,0,0,
Parasitized,133.5,13868.0,0,0,0,
Parasitized,246.5,12138.5,0,0,0,
Parasitized,9959.5,0,0,0,0,
Parasitized,1302.5,13746.0,0,0,0,
Parasitized,11248.5,0,0,0,0,
Parasitized,121.0,6173.5,0,0,0,
Parasitized,62.0,31.0,64.0,8713.5,0,
Parasitized,239.0,14254.0,0,0,0,
Parasitized,20.0,211.5,10125.5,0,0,
Parasitized,143.5,15498.0,0,0,0,
Parasitized,9.5,2.0,9396.5,0,0,
Parasitized,12338.0,0,0,0,0,
Parasitized,304.0,14388.0,0,0,0,
Parasitized,372.0,12098.0,0,0,0,
Parasitized,87.0,82.5,160.0,12801.5,0,
Parasitized,133.5,13234.5,0,0,0,
Parasitized,69.5,1019.0,9967.5,0,0,
Parasitized,128.5,10646.5,0,0,0,
Parasitized,31.5,141.5,14023.0,0,0,
Parasitized,178.5,17074.0,0,0,0,
Parasitized,103.5,18.5,9966.0,0,0,
Parasitized,161.5,12657.5,0,0,0,
Parasitized,30.0,8.0,71.5,34.0,15.0,
Parasitized,43.0,2.0,11787.0,0,0,
Parasitized,76.5,110.5,11663.0,0,0,
Parasitized,0.5,10969.0,0,0,0,
Parasitized,0.0,60.0,0.0,8.5,119.0,
Parasitized,150.0,80.0,11945.0,0,0,
Parasitized,0.0,13198.5,0,0,0,
Parasitized,75.0,0.5,95.0,3703.5,0,
Parasitized,216.0,13297.0,0,0,0,
Parasitized,103.0,9583.5,0,0,0,
Parasitized,192.5,7870.0,0,0,0,
Parasitized,10377.5,0,0,0,0,
Parasitized,277.0,9870.0,0,0,0,
Parasitized,21.0,41.5,12403.5,0,0,
Parasitized,125.5,147.0,12729.5,0,0,
Parasitized,47.5,155.5,7.0,16107.5,0,
Parasitized,133.5,10419.0,0,0,0,
Parasitized,7456.5,1.0,0,0,0,
Parasitized,333.0,4.0,10.0,74.5,4.0,
Parasitized,76.5,7.0,14472.0,0,0,
Parasitized,29.5,20.5,13386.5,0,0,
Parasitized,8.0,141.0,10.0,19.5,9187.5,
Parasitized,97.5,12283.5,0,0,0,
Parasitized,93.5,17043.5,0,0,0,
Parasitized,2.0,78.0,11820.0,0,0,
Parasitized,142.5,220.5,60.0,66.5,30.0,
Parasitized,15781.5,0,0,0,0,
Parasitized,96.0,77.0,32.5,121.5,48.0,
Parasitized,101.5,10135.0,0,0,0,
Parasitized,111.0,14260.5,0,0,0,
Parasitized,5.5,15.5,149.0,15217.0,0,
Parasitized,55.5,91.5,14267.5,0,0,
